campaign_id,customer_id,send_id,delivered_flag,delivered_ts,bounce_flag,control_flag
C002,8139,C002_S0003906,1,2025-01-20 10:11:00,0,0
C002,8142,C002_S0003907,1,2025-01-20 10:44:00,0,0
C002,8143,C002_S0003908,1,2025-01-20 09:50:00,0,0
C002,8146,C002_S0003909,1,2025-01-20 10:24:00,0,0
C002,8149,C002_S0003910,1,2025-01-20 09:54:00,0,0
C002,8152,C002_S0003911,1,2025-01-20 09:32:00,0,0
C002,8156,C002_S0003912,1,2025-01-20 10:35:00,0,0
C002,8158,C002_S0003913,1,2025-01-20 10:03:00,0,0
C002,8159,C002_S0003914,1,2025-01-20 09:37:00,0,0
C002,8160,C002_S0003915,1,2025-01-20 09:18:00,0,0
C002,8161,C002_S0003916,1,2025-01-20 09:32:00,0,0
C002,8162,C002_S0003917,1,2025-01-20 09:15:00,0,0
C002,8165,C002_S0003918,1,2025-01-20 10:54:00,0,0
C002,8166,C002_S0003919,1,2025-01-20 10:13:00,0,0
C002,8167,C002_S0003920,1,2025-01-20 10:46:00,0,0
C002,8168,C002_S0003921,1,2025-01-20 09:50:00,0,0
C002,8169,C002_S0003922,1,2025-01-20 10:52:00,0,0
C002,8171,C002_S0003923,1,2025-01-20 09:27:00,0,0
C002,8172,C002_S0003924,0,,0,1
C002,8173,C002_S0003925,1,2025-01-20 10:07:00,0,0
C002,8174,C002_S0003926,0,,0,1
C002,8176,C002_S0003927,1,2025-01-20 10:05:00,0,0
C002,8177,C002_S0003928,1,2025-01-20 09:23:00,0,0
C002,8179,C002_S0003929,1,2025-01-20 10:12:00,0,0
C002,8182,C002_S0003930,1,2025-01-20 10:06:00,0,0
C002,8184,C002_S0003931,1,2025-01-20 10:17:00,0,0
C002,8186,C002_S0003932,1,2025-01-20 09:29:00,0,0
C002,8188,C002_S0003933,1,2025-01-20 09:29:00,0,0
C002,8189,C002_S0003934,1,2025-01-20 09:29:00,0,0
C002,8191,C002_S0003935,0,,1,0
C002,8192,C002_S0003936,1,2025-01-20 09:01:00,0,0
C002,8196,C002_S0003937,0,,1,0
C002,8197,C002_S0003938,1,2025-01-20 10:00:00,0,0
C002,8201,C002_S0003939,1,2025-01-20 09:33:00,0,0
C002,8202,C002_S0003940,1,2025-01-20 10:13:00,0,0
C002,8205,C002_S0003941,0,,1,0
C002,8207,C002_S0003942,0,,1,0
C002,8208,C002_S0003943,1,2025-01-20 10:34:00,0,0
C002,8209,C002_S0003944,1,2025-01-20 09:41:00,0,0
C002,8210,C002_S0003945,1,2025-01-20 09:48:00,0,0
C002,8211,C002_S0003946,1,2025-01-20 10:11:00,0,0
C002,8219,C002_S0003947,1,2025-01-20 10:18:00,0,0
C002,8220,C002_S0003948,1,2025-01-20 10:17:00,0,0
C002,8222,C002_S0003949,1,2025-01-20 09:06:00,0,0
C002,8223,C002_S0003950,1,2025-01-20 10:13:00,0,0
C002,8224,C002_S0003951,1,2025-01-20 09:09:00,0,0
C002,8226,C002_S0003952,1,2025-01-20 09:13:00,0,0
C002,8227,C002_S0003953,1,2025-01-20 09:26:00,0,0
C002,8229,C002_S0003954,1,2025-01-20 10:37:00,0,0
C002,8230,C002_S0003955,0,,0,1
C002,8231,C002_S0003956,1,2025-01-20 10:57:00,0,0
C002,8232,C002_S0003957,1,2025-01-20 10:53:00,0,0
C002,8233,C002_S0003958,1,2025-01-20 10:34:00,0,0
C002,8234,C002_S0003959,1,2025-01-20 09:17:00,0,0
C002,8235,C002_S0003960,1,2025-01-20 09:44:00,0,0
C002,8236,C002_S0003961,0,,1,0
C002,8237,C002_S0003962,1,2025-01-20 09:45:00,0,0
C002,8239,C002_S0003963,1,2025-01-20 10:09:00,0,0
C002,8241,C002_S0003964,1,2025-01-20 10:06:00,0,0
C002,8242,C002_S0003965,0,,0,1
C002,8243,C002_S0003966,0,,1,0
C002,8247,C002_S0003967,1,2025-01-20 09:57:00,0,0
C002,8249,C002_S0003968,1,2025-01-20 10:33:00,0,0
C002,8250,C002_S0003969,1,2025-01-20 10:36:00,0,0
C002,8251,C002_S0003970,1,2025-01-20 10:25:00,0,0
C002,8252,C002_S0003971,1,2025-01-20 10:03:00,0,0
C002,8255,C002_S0003972,1,2025-01-20 09:10:00,0,0
C002,8259,C002_S0003973,1,2025-01-20 10:58:00,0,0
C002,8260,C002_S0003974,0,,0,1
C002,8261,C002_S0003975,1,2025-01-20 09:49:00,0,0
C002,8270,C002_S0003976,1,2025-01-20 10:11:00,0,0
C002,8274,C002_S0003977,1,2025-01-20 09:36:00,0,0
C002,8275,C002_S0003978,1,2025-01-20 10:32:00,0,0
C002,8276,C002_S0003979,1,2025-01-20 10:40:00,0,0
C002,8277,C002_S0003980,1,2025-01-20 10:30:00,0,0
C002,8280,C002_S0003981,0,,1,0
C002,8281,C002_S0003982,0,,1,0
C002,8282,C002_S0003983,0,,1,0
C002,8289,C002_S0003984,1,2025-01-20 09:43:00,0,0
C002,8291,C002_S0003985,1,2025-01-20 10:13:00,0,0
C002,8297,C002_S0003986,1,2025-01-20 10:11:00,0,0
C002,8301,C002_S0003987,0,,0,1
C002,8302,C002_S0003988,1,2025-01-20 10:57:00,0,0
C002,8303,C002_S0003989,1,2025-01-20 10:56:00,0,0
C002,8304,C002_S0003990,1,2025-01-20 09:13:00,0,0
C002,8306,C002_S0003991,1,2025-01-20 09:52:00,0,0
C002,8307,C002_S0003992,1,2025-01-20 09:23:00,0,0
C002,8308,C002_S0003993,1,2025-01-20 10:50:00,0,0
C002,8313,C002_S0003994,0,,1,0
C002,8314,C002_S0003995,1,2025-01-20 09:18:00,0,0
C002,8317,C002_S0003996,1,2025-01-20 09:33:00,0,0
C002,8318,C002_S0003997,1,2025-01-20 09:25:00,0,0
C002,8322,C002_S0003998,1,2025-01-20 10:57:00,0,0
C002,8324,C002_S0003999,1,2025-01-20 09:15:00,0,0
C002,8327,C002_S0004000,1,2025-01-20 09:18:00,0,0
C002,8328,C002_S0004001,1,2025-01-20 10:47:00,0,0
C002,8329,C002_S0004002,1,2025-01-20 10:41:00,0,0
C002,8331,C002_S0004003,0,,0,1
C002,8335,C002_S0004004,1,2025-01-20 10:27:00,0,0
C002,8337,C002_S0004005,1,2025-01-20 09:25:00,0,0
C002,8340,C002_S0004006,1,2025-01-20 09:59:00,0,0
C002,8341,C002_S0004007,1,2025-01-20 10:47:00,0,0
C002,8343,C002_S0004008,1,2025-01-20 09:41:00,0,0
C002,8346,C002_S0004009,1,2025-01-20 10:32:00,0,0
C002,8347,C002_S0004010,1,2025-01-20 10:43:00,0,0
C002,8349,C002_S0004011,1,2025-01-20 10:02:00,0,0
C002,8350,C002_S0004012,0,,0,1
C002,8351,C002_S0004013,1,2025-01-20 09:48:00,0,0
C002,8352,C002_S0004014,1,2025-01-20 09:13:00,0,0
C002,8353,C002_S0004015,0,,1,0
C002,8354,C002_S0004016,1,2025-01-20 10:28:00,0,0
C002,8358,C002_S0004017,1,2025-01-20 10:04:00,0,0
C002,8359,C002_S0004018,1,2025-01-20 10:29:00,0,0
C002,8360,C002_S0004019,1,2025-01-20 10:46:00,0,0
C002,8362,C002_S0004020,1,2025-01-20 10:34:00,0,0
C002,8368,C002_S0004021,1,2025-01-20 09:49:00,0,0
C002,8370,C002_S0004022,1,2025-01-20 09:26:00,0,0
C002,8371,C002_S0004023,1,2025-01-20 09:57:00,0,0
C002,8372,C002_S0004024,1,2025-01-20 10:38:00,0,0
C002,8376,C002_S0004025,1,2025-01-20 09:04:00,0,0
C002,8377,C002_S0004026,1,2025-01-20 10:47:00,0,0
C002,8379,C002_S0004027,1,2025-01-20 09:57:00,0,0
C002,8381,C002_S0004028,1,2025-01-20 10:58:00,0,0
C002,8386,C002_S0004029,1,2025-01-20 09:58:00,0,0
C002,8387,C002_S0004030,1,2025-01-20 09:43:00,0,0
C002,8388,C002_S0004031,1,2025-01-20 10:41:00,0,0
C002,8390,C002_S0004032,0,,0,1
C002,8392,C002_S0004033,1,2025-01-20 10:39:00,0,0
C002,8397,C002_S0004034,0,,1,0
C002,8398,C002_S0004035,0,,0,1
C002,8399,C002_S0004036,1,2025-01-20 10:51:00,0,0
C002,8401,C002_S0004037,1,2025-01-20 09:53:00,0,0
C002,8404,C002_S0004038,1,2025-01-20 09:19:00,0,0
C002,8406,C002_S0004039,1,2025-01-20 09:57:00,0,0
C002,8407,C002_S0004040,1,2025-01-20 09:48:00,0,0
C002,8408,C002_S0004041,1,2025-01-20 10:12:00,0,0
C002,8410,C002_S0004042,1,2025-01-20 09:20:00,0,0
C002,8411,C002_S0004043,1,2025-01-20 09:58:00,0,0
C002,8412,C002_S0004044,1,2025-01-20 09:40:00,0,0
C002,8415,C002_S0004045,0,,0,1
C002,8417,C002_S0004046,1,2025-01-20 09:34:00,0,0
C002,8420,C002_S0004047,0,,1,0
C002,8421,C002_S0004048,1,2025-01-20 10:21:00,0,0
C002,8424,C002_S0004049,1,2025-01-20 10:26:00,0,0
C002,8426,C002_S0004050,1,2025-01-20 10:16:00,0,0
C002,8428,C002_S0004051,1,2025-01-20 10:06:00,0,0
C002,8431,C002_S0004052,1,2025-01-20 10:25:00,0,0
C002,8432,C002_S0004053,1,2025-01-20 09:55:00,0,0
C002,8433,C002_S0004054,1,2025-01-20 10:17:00,0,0
C002,8434,C002_S0004055,1,2025-01-20 10:17:00,0,0
C002,8435,C002_S0004056,1,2025-01-20 09:03:00,0,0
C002,8439,C002_S0004057,1,2025-01-20 09:36:00,0,0
C002,8448,C002_S0004058,0,,0,1
C002,8451,C002_S0004059,1,2025-01-20 09:11:00,0,0
C002,8453,C002_S0004060,1,2025-01-20 10:04:00,0,0
C002,8458,C002_S0004061,0,,1,0
C002,8460,C002_S0004062,1,2025-01-20 10:20:00,0,0
C002,8462,C002_S0004063,1,2025-01-20 10:54:00,0,0
C002,8463,C002_S0004064,1,2025-01-20 10:48:00,0,0
C002,8465,C002_S0004065,1,2025-01-20 10:59:00,0,0
C002,8466,C002_S0004066,0,,0,1
C002,8468,C002_S0004067,1,2025-01-20 10:02:00,0,0
C002,8475,C002_S0004068,1,2025-01-20 10:06:00,0,0
C002,8478,C002_S0004069,1,2025-01-20 09:46:00,0,0
C002,8479,C002_S0004070,1,2025-01-20 10:24:00,0,0
C002,8480,C002_S0004071,1,2025-01-20 09:26:00,0,0
C002,8481,C002_S0004072,1,2025-01-20 10:51:00,0,0
C002,8484,C002_S0004073,1,2025-01-20 10:03:00,0,0
C002,8486,C002_S0004074,1,2025-01-20 09:42:00,0,0
C002,8490,C002_S0004075,1,2025-01-20 09:09:00,0,0
C002,8491,C002_S0004076,1,2025-01-20 10:37:00,0,0
C002,8493,C002_S0004077,1,2025-01-20 09:17:00,0,0
C002,8499,C002_S0004078,1,2025-01-20 10:49:00,0,0
C002,8500,C002_S0004079,1,2025-01-20 10:22:00,0,0
C002,8502,C002_S0004080,1,2025-01-20 09:52:00,0,0
C002,8503,C002_S0004081,1,2025-01-20 10:23:00,0,0
C002,8504,C002_S0004082,1,2025-01-20 10:48:00,0,0
C002,8507,C002_S0004083,1,2025-01-20 10:05:00,0,0
C002,8508,C002_S0004084,1,2025-01-20 09:47:00,0,0
C002,8509,C002_S0004085,1,2025-01-20 09:13:00,0,0
C002,8513,C002_S0004086,1,2025-01-20 10:14:00,0,0
C002,8514,C002_S0004087,1,2025-01-20 09:50:00,0,0
C002,8515,C002_S0004088,1,2025-01-20 10:24:00,0,0
C002,8517,C002_S0004089,1,2025-01-20 09:53:00,0,0
C002,8521,C002_S0004090,1,2025-01-20 10:06:00,0,0
C002,8522,C002_S0004091,1,2025-01-20 10:48:00,0,0
C002,8527,C002_S0004092,0,,0,1
C002,8529,C002_S0004093,1,2025-01-20 09:15:00,0,0
C002,8530,C002_S0004094,1,2025-01-20 10:23:00,0,0
C002,8532,C002_S0004095,1,2025-01-20 09:17:00,0,0
C002,8533,C002_S0004096,1,2025-01-20 09:57:00,0,0
C002,8535,C002_S0004097,1,2025-01-20 09:27:00,0,0
C002,8537,C002_S0004098,1,2025-01-20 09:29:00,0,0
C002,8538,C002_S0004099,1,2025-01-20 09:33:00,0,0
C002,8540,C002_S0004100,1,2025-01-20 10:58:00,0,0
C002,8541,C002_S0004101,1,2025-01-20 10:26:00,0,0
C002,8543,C002_S0004102,1,2025-01-20 10:58:00,0,0
C002,8544,C002_S0004103,1,2025-01-20 09:01:00,0,0
C002,8545,C002_S0004104,1,2025-01-20 09:13:00,0,0
C002,8546,C002_S0004105,1,2025-01-20 09:58:00,0,0
C002,8547,C002_S0004106,1,2025-01-20 09:58:00,0,0
C002,8548,C002_S0004107,1,2025-01-20 09:17:00,0,0
C002,8557,C002_S0004108,0,,1,0
C002,8561,C002_S0004109,1,2025-01-20 09:41:00,0,0
C002,8563,C002_S0004110,1,2025-01-20 10:50:00,0,0
C002,8564,C002_S0004111,1,2025-01-20 10:26:00,0,0
C002,8566,C002_S0004112,1,2025-01-20 10:02:00,0,0
C002,8567,C002_S0004113,1,2025-01-20 09:42:00,0,0
C002,8568,C002_S0004114,1,2025-01-20 09:20:00,0,0
C002,8571,C002_S0004115,1,2025-01-20 09:32:00,0,0
C002,8573,C002_S0004116,1,2025-01-20 09:33:00,0,0
C002,8579,C002_S0004117,1,2025-01-20 09:38:00,0,0
C002,8580,C002_S0004118,1,2025-01-20 10:33:00,0,0
C002,8583,C002_S0004119,1,2025-01-20 10:54:00,0,0
C002,8585,C002_S0004120,1,2025-01-20 09:10:00,0,0
C002,8588,C002_S0004121,1,2025-01-20 09:18:00,0,0
C002,8590,C002_S0004122,1,2025-01-20 10:36:00,0,0
C002,8592,C002_S0004123,1,2025-01-20 09:17:00,0,0
C002,8596,C002_S0004124,1,2025-01-20 10:52:00,0,0
C002,8598,C002_S0004125,1,2025-01-20 09:29:00,0,0
C002,8599,C002_S0004126,1,2025-01-20 09:05:00,0,0
C002,8600,C002_S0004127,1,2025-01-20 10:59:00,0,0
C002,8601,C002_S0004128,1,2025-01-20 10:39:00,0,0
C002,8602,C002_S0004129,1,2025-01-20 10:21:00,0,0
C002,8603,C002_S0004130,0,,1,0
C002,8605,C002_S0004131,0,,1,0
C002,8606,C002_S0004132,0,,1,0
C002,8608,C002_S0004133,1,2025-01-20 09:54:00,0,0
C002,8609,C002_S0004134,0,,0,1
C002,8611,C002_S0004135,1,2025-01-20 10:34:00,0,0
C002,8612,C002_S0004136,1,2025-01-20 10:33:00,0,0
C002,8613,C002_S0004137,0,,0,1
C002,8614,C002_S0004138,1,2025-01-20 10:22:00,0,0
C002,8615,C002_S0004139,1,2025-01-20 10:16:00,0,0
C002,8616,C002_S0004140,1,2025-01-20 10:17:00,0,0
C002,8617,C002_S0004141,1,2025-01-20 10:14:00,0,0
C002,8620,C002_S0004142,1,2025-01-20 09:50:00,0,0
C002,8622,C002_S0004143,0,,1,0
C002,8627,C002_S0004144,1,2025-01-20 10:35:00,0,0
C002,8629,C002_S0004145,1,2025-01-20 10:59:00,0,0
C002,8632,C002_S0004146,1,2025-01-20 10:33:00,0,0
C002,8633,C002_S0004147,0,,1,0
C002,8635,C002_S0004148,1,2025-01-20 09:35:00,0,0
C002,8641,C002_S0004149,1,2025-01-20 10:26:00,0,0
C002,8642,C002_S0004150,0,,0,1
C002,8644,C002_S0004151,1,2025-01-20 10:42:00,0,0
C002,8649,C002_S0004152,0,,1,0
C002,8650,C002_S0004153,0,,1,0
C002,8652,C002_S0004154,1,2025-01-20 10:07:00,0,0
C002,8653,C002_S0004155,0,,0,1
C002,8656,C002_S0004156,0,,0,1
C002,8658,C002_S0004157,1,2025-01-20 09:45:00,0,0
C002,8659,C002_S0004158,0,,0,1
C002,8661,C002_S0004159,0,,0,1
C002,8663,C002_S0004160,1,2025-01-20 09:53:00,0,0
C002,8665,C002_S0004161,1,2025-01-20 09:47:00,0,0
C002,8666,C002_S0004162,1,2025-01-20 10:47:00,0,0
C002,8668,C002_S0004163,0,,1,0
C002,8670,C002_S0004164,1,2025-01-20 09:30:00,0,0
C002,8672,C002_S0004165,1,2025-01-20 09:12:00,0,0
C002,8673,C002_S0004166,1,2025-01-20 09:29:00,0,0
C002,8678,C002_S0004167,1,2025-01-20 09:36:00,0,0
C002,8684,C002_S0004168,1,2025-01-20 09:22:00,0,0
C002,8686,C002_S0004169,1,2025-01-20 09:40:00,0,0
C002,8687,C002_S0004170,1,2025-01-20 09:55:00,0,0
C002,8689,C002_S0004171,0,,1,0
C002,8691,C002_S0004172,1,2025-01-20 09:55:00,0,0
C002,8692,C002_S0004173,1,2025-01-20 09:50:00,0,0
C002,8693,C002_S0004174,1,2025-01-20 09:16:00,0,0
C002,8694,C002_S0004175,1,2025-01-20 10:55:00,0,0
C002,8696,C002_S0004176,1,2025-01-20 10:43:00,0,0
C002,8697,C002_S0004177,1,2025-01-20 10:29:00,0,0
C002,8704,C002_S0004178,1,2025-01-20 10:24:00,0,0
C002,8709,C002_S0004179,1,2025-01-20 10:34:00,0,0
C002,8710,C002_S0004180,1,2025-01-20 09:16:00,0,0
C002,8711,C002_S0004181,1,2025-01-20 09:42:00,0,0
C002,8713,C002_S0004182,1,2025-01-20 10:11:00,0,0
C002,8714,C002_S0004183,0,,0,1
C002,8716,C002_S0004184,1,2025-01-20 09:16:00,0,0
C002,8722,C002_S0004185,1,2025-01-20 10:39:00,0,0
C002,8723,C002_S0004186,1,2025-01-20 10:05:00,0,0
C002,8727,C002_S0004187,1,2025-01-20 09:01:00,0,0
C002,8728,C002_S0004188,1,2025-01-20 09:14:00,0,0
C002,8729,C002_S0004189,1,2025-01-20 09:13:00,0,0
C002,8730,C002_S0004190,1,2025-01-20 09:09:00,0,0
C002,8734,C002_S0004191,0,,0,1
C002,8735,C002_S0004192,1,2025-01-20 10:48:00,0,0
C002,8738,C002_S0004193,1,2025-01-20 09:43:00,0,0
C002,8742,C002_S0004194,1,2025-01-20 10:39:00,0,0
C002,8743,C002_S0004195,1,2025-01-20 09:32:00,0,0
C002,8749,C002_S0004196,1,2025-01-20 10:39:00,0,0
C002,8752,C002_S0004197,1,2025-01-20 10:08:00,0,0
C002,8755,C002_S0004198,1,2025-01-20 09:36:00,0,0
C002,8757,C002_S0004199,1,2025-01-20 10:22:00,0,0
C002,8764,C002_S0004200,0,,1,0
C002,8765,C002_S0004201,1,2025-01-20 10:42:00,0,0
C002,8766,C002_S0004202,1,2025-01-20 10:10:00,0,0
C002,8767,C002_S0004203,1,2025-01-20 10:43:00,0,0
C002,8768,C002_S0004204,1,2025-01-20 10:01:00,0,0
C002,8776,C002_S0004205,1,2025-01-20 09:27:00,0,0
C002,8777,C002_S0004206,1,2025-01-20 10:44:00,0,0
C002,8780,C002_S0004207,1,2025-01-20 09:16:00,0,0
C002,8783,C002_S0004208,1,2025-01-20 10:28:00,0,0
C002,8786,C002_S0004209,1,2025-01-20 09:21:00,0,0
C002,8790,C002_S0004210,1,2025-01-20 10:23:00,0,0
C002,8791,C002_S0004211,1,2025-01-20 10:24:00,0,0
C002,8793,C002_S0004212,1,2025-01-20 10:41:00,0,0
C002,8794,C002_S0004213,1,2025-01-20 09:54:00,0,0
C002,8797,C002_S0004214,0,,1,0
C002,8799,C002_S0004215,1,2025-01-20 09:45:00,0,0
C002,8801,C002_S0004216,1,2025-01-20 10:23:00,0,0
C002,8802,C002_S0004217,1,2025-01-20 10:59:00,0,0
C002,8809,C002_S0004218,0,,0,1
C002,8817,C002_S0004219,1,2025-01-20 09:46:00,0,0
C002,8820,C002_S0004220,1,2025-01-20 10:06:00,0,0
C002,8821,C002_S0004221,1,2025-01-20 10:56:00,0,0
C002,8822,C002_S0004222,0,,0,1
C002,8827,C002_S0004223,1,2025-01-20 09:10:00,0,0
C002,8830,C002_S0004224,1,2025-01-20 09:18:00,0,0
C002,8832,C002_S0004225,1,2025-01-20 10:07:00,0,0
C002,8833,C002_S0004226,1,2025-01-20 09:46:00,0,0
C002,8834,C002_S0004227,0,,1,0
C002,8835,C002_S0004228,1,2025-01-20 10:00:00,0,0
C002,8836,C002_S0004229,1,2025-01-20 10:55:00,0,0
C002,8839,C002_S0004230,1,2025-01-20 10:56:00,0,0
C002,8843,C002_S0004231,1,2025-01-20 10:37:00,0,0
C002,8844,C002_S0004232,1,2025-01-20 10:55:00,0,0
C002,8845,C002_S0004233,1,2025-01-20 10:40:00,0,0
C002,8846,C002_S0004234,1,2025-01-20 09:05:00,0,0
C002,8847,C002_S0004235,0,,1,1
C002,8848,C002_S0004236,1,2025-01-20 10:13:00,0,0
C002,8850,C002_S0004237,1,2025-01-20 09:46:00,0,0
C002,8852,C002_S0004238,1,2025-01-20 10:35:00,0,0
C002,8853,C002_S0004239,1,2025-01-20 10:18:00,0,0
C002,8854,C002_S0004240,1,2025-01-20 10:39:00,0,0
C002,8855,C002_S0004241,1,2025-01-20 10:37:00,0,0
C002,8856,C002_S0004242,0,,0,1
C002,8858,C002_S0004243,0,,1,0
C002,8861,C002_S0004244,1,2025-01-20 09:34:00,0,0
C002,8862,C002_S0004245,1,2025-01-20 09:06:00,0,0
C002,8863,C002_S0004246,1,2025-01-20 10:45:00,0,0
C002,8864,C002_S0004247,1,2025-01-20 09:54:00,0,0
C002,8866,C002_S0004248,1,2025-01-20 09:18:00,0,0
C002,8867,C002_S0004249,1,2025-01-20 10:23:00,0,0
C002,8869,C002_S0004250,1,2025-01-20 10:15:00,0,0
C002,8872,C002_S0004251,1,2025-01-20 10:18:00,0,0
C002,8876,C002_S0004252,1,2025-01-20 09:48:00,0,0
C002,8879,C002_S0004253,1,2025-01-20 10:37:00,0,0
C002,8880,C002_S0004254,0,,0,1
C002,8885,C002_S0004255,1,2025-01-20 09:17:00,0,0
C002,8886,C002_S0004256,0,,1,0
C002,8887,C002_S0004257,1,2025-01-20 10:16:00,0,0
C002,8890,C002_S0004258,1,2025-01-20 10:33:00,0,0
C002,8892,C002_S0004259,1,2025-01-20 09:07:00,0,0
C002,8894,C002_S0004260,1,2025-01-20 10:58:00,0,0
C002,8895,C002_S0004261,1,2025-01-20 10:24:00,0,0
C002,8896,C002_S0004262,1,2025-01-20 09:53:00,0,0
C002,8897,C002_S0004263,1,2025-01-20 10:32:00,0,0
C002,8899,C002_S0004264,1,2025-01-20 10:52:00,0,0
C002,8901,C002_S0004265,1,2025-01-20 09:57:00,0,0
C002,8907,C002_S0004266,1,2025-01-20 10:56:00,0,0
C002,8911,C002_S0004267,1,2025-01-20 09:18:00,0,0
C002,8913,C002_S0004268,0,,1,0
C002,8915,C002_S0004269,1,2025-01-20 10:58:00,0,0
C002,8917,C002_S0004270,1,2025-01-20 10:16:00,0,0
C002,8918,C002_S0004271,1,2025-01-20 10:08:00,0,0
C002,8920,C002_S0004272,1,2025-01-20 09:53:00,0,0
C002,8922,C002_S0004273,1,2025-01-20 10:48:00,0,0
C002,8924,C002_S0004274,1,2025-01-20 10:49:00,0,0
C002,8928,C002_S0004275,1,2025-01-20 09:42:00,0,0
C002,8929,C002_S0004276,0,,1,0
C002,8930,C002_S0004277,1,2025-01-20 10:18:00,0,0
C002,8932,C002_S0004278,1,2025-01-20 10:04:00,0,0
C002,8936,C002_S0004279,1,2025-01-20 10:02:00,0,0
C002,8937,C002_S0004280,1,2025-01-20 10:24:00,0,0
C002,8940,C002_S0004281,1,2025-01-20 10:23:00,0,0
C002,8944,C002_S0004282,1,2025-01-20 09:45:00,0,0
C002,8947,C002_S0004283,1,2025-01-20 09:50:00,0,0
C002,8951,C002_S0004284,1,2025-01-20 09:16:00,0,0
C002,8954,C002_S0004285,1,2025-01-20 10:44:00,0,0
C002,8955,C002_S0004286,1,2025-01-20 09:55:00,0,0
C002,8959,C002_S0004287,1,2025-01-20 09:07:00,0,0
C002,8960,C002_S0004288,1,2025-01-20 10:10:00,0,0
C002,8961,C002_S0004289,1,2025-01-20 09:02:00,0,0
C002,8963,C002_S0004290,1,2025-01-20 09:27:00,0,0
C002,8964,C002_S0004291,1,2025-01-20 10:04:00,0,0
C002,8965,C002_S0004292,1,2025-01-20 09:16:00,0,0
C002,8969,C002_S0004293,1,2025-01-20 10:11:00,0,0
C002,8970,C002_S0004294,1,2025-01-20 09:09:00,0,0
C002,8971,C002_S0004295,1,2025-01-20 09:04:00,0,0
C002,8973,C002_S0004296,1,2025-01-20 10:24:00,0,0
C002,8978,C002_S0004297,1,2025-01-20 10:21:00,0,0
C002,8980,C002_S0004298,1,2025-01-20 10:21:00,0,0
C002,8981,C002_S0004299,1,2025-01-20 10:32:00,0,0
C002,8986,C002_S0004300,1,2025-01-20 09:56:00,0,0
C002,8990,C002_S0004301,1,2025-01-20 10:02:00,0,0
C002,8991,C002_S0004302,1,2025-01-20 10:12:00,0,0
C002,8992,C002_S0004303,1,2025-01-20 10:10:00,0,0
C002,8993,C002_S0004304,1,2025-01-20 09:14:00,0,0
C002,8996,C002_S0004305,1,2025-01-20 10:06:00,0,0
C002,8998,C002_S0004306,1,2025-01-20 10:04:00,0,0
C002,9003,C002_S0004307,1,2025-01-20 09:21:00,0,0
C002,9005,C002_S0004308,1,2025-01-20 09:10:00,0,0
C002,9008,C002_S0004309,1,2025-01-20 10:36:00,0,0
C002,9009,C002_S0004310,1,2025-01-20 10:52:00,0,0
C002,9011,C002_S0004311,1,2025-01-20 10:46:00,0,0
C002,9012,C002_S0004312,1,2025-01-20 10:48:00,0,0
C002,9014,C002_S0004313,1,2025-01-20 10:06:00,0,0
C002,9016,C002_S0004314,0,,1,0
C002,9018,C002_S0004315,1,2025-01-20 10:25:00,0,0
C002,9023,C002_S0004316,1,2025-01-20 09:22:00,0,0
C002,9026,C002_S0004317,1,2025-01-20 10:00:00,0,0
C002,9028,C002_S0004318,1,2025-01-20 09:25:00,0,0
C002,9032,C002_S0004319,1,2025-01-20 10:52:00,0,0
C002,9035,C002_S0004320,1,2025-01-20 10:31:00,0,0
C002,9037,C002_S0004321,1,2025-01-20 09:29:00,0,0
C002,9042,C002_S0004322,1,2025-01-20 09:54:00,0,0
C002,9043,C002_S0004323,0,,1,0
C002,9045,C002_S0004324,1,2025-01-20 10:28:00,0,0
C002,9048,C002_S0004325,1,2025-01-20 09:33:00,0,0
C002,9050,C002_S0004326,1,2025-01-20 09:25:00,0,0
C002,9051,C002_S0004327,1,2025-01-20 09:43:00,0,0
C002,9053,C002_S0004328,1,2025-01-20 09:10:00,0,0
C002,9054,C002_S0004329,1,2025-01-20 09:45:00,0,0
C002,9055,C002_S0004330,1,2025-01-20 10:40:00,0,0
C002,9060,C002_S0004331,1,2025-01-20 09:21:00,0,0
C002,9062,C002_S0004332,1,2025-01-20 10:59:00,0,0
C002,9063,C002_S0004333,1,2025-01-20 09:09:00,0,0
C002,9065,C002_S0004334,1,2025-01-20 10:54:00,0,0
C002,9066,C002_S0004335,0,,0,1
C002,9067,C002_S0004336,0,,0,1
C002,9071,C002_S0004337,1,2025-01-20 10:24:00,0,0
C002,9072,C002_S0004338,1,2025-01-20 09:19:00,0,0
C002,9074,C002_S0004339,1,2025-01-20 10:43:00,0,0
C002,9075,C002_S0004340,1,2025-01-20 09:32:00,0,0
C002,9077,C002_S0004341,1,2025-01-20 09:09:00,0,0
C002,9080,C002_S0004342,1,2025-01-20 09:30:00,0,0
C002,9081,C002_S0004343,0,,0,1
C002,9082,C002_S0004344,0,,1,0
C002,9083,C002_S0004345,0,,0,1
C002,9088,C002_S0004346,1,2025-01-20 10:21:00,0,0
C002,9093,C002_S0004347,1,2025-01-20 10:14:00,0,0
C002,9098,C002_S0004348,1,2025-01-20 09:17:00,0,0
C002,9099,C002_S0004349,1,2025-01-20 09:04:00,0,0
C002,9100,C002_S0004350,1,2025-01-20 09:07:00,0,0
C002,9101,C002_S0004351,1,2025-01-20 10:30:00,0,0
C002,9102,C002_S0004352,1,2025-01-20 09:16:00,0,0
